Asset Name,OS,cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16009,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16013,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16014,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16032,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16038,b'Windows 10 Enterprise 19041',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16044,b'Windows 10 Enterprise 19044', ,huntress, ,sentinelone
a16049,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16051,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16055,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16068a,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16073,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16090,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16091,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16096,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16100,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16103,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16112,b'Windows 10 Enterprise 16299',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16122a,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16125,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16128,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16129,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16140,b'Windows 10 Enterprise 19045',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16145,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16147,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16148,b'Windows 10 Enterprise 19044', ,huntress, ,sentinelone
a16153a,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16163,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16164,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16167,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16168,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16169a,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16170,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16171,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16174a,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16176,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16179,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16181,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16187,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16189,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16193a,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16209,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16214,b'Windows 11 Enterprise', , ,microsoft-ad, 
a16218,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16220,b'Hyper-V Server',cybercns-sec-vm, ,microsoft-ad,sentinelone
a16224,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16229,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16230,b'Windows 10 Enterprise 19041', ,huntress,microsoft-ad,sentinelone
a16231a,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16232,b'Windows 10 Enterprise 18363',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16236,b'Windows 11 Enterprise 22621',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16242,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16244,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16248,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16249,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16250,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16251,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16253,b'Windows 10 Enterprise', ,huntress,microsoft-ad, 
a16255,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16256,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16258,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16259,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16260,b'Windows 10 Enterprise 17763',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16261,b'Windows 10 Enterprise 19045',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16262a,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16264,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16267,b'Windows 10 Enterprise 18362',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16269,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16270,b'Windows 10 Enterprise 19045',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16271,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16275,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16276,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16279,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16280,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16281,b'Windows 10 Enterprise 19044', , ,microsoft-ad,sentinelone
a16282,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16283a,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16284,b'Windows 10 Enterprise', ,huntress, , 
a16284a,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16285a,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16286,b'Windows 10 Enterprise 18363',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16287,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16288,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16289,b'Windows 10 Enterprise 19045',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16290a,b'Windows 11 Pro 22621',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16292,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16293a,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16294,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16295a,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16296,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16297,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16298,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16299,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16300,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16302,b'Windows 10 Enterprise 19045',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16303,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16305,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16306,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16307,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16308,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16310,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16311,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16313,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16314,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16315,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16316,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16317,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16318,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16319,b'Windows 10 Enterprise 19042',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16320,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16321,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16322,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16324,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16325,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16326a,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16327,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16328,b'Windows 11 Pro 22000', ,huntress,microsoft-ad,sentinelone
a16329,b'Windows 11 Enterprise 22000',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16330,b'Windows 11 Enterprise', ,huntress,microsoft-ad, 
a16331,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16332,b'Windows 10 Enterprise', ,huntress,microsoft-ad, 
a16333,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16334,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16335,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16336,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16337,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16338,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16339,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16340,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16342,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16343,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16344,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16345,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16346,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16347,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16348,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16349,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16350,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16351,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16352,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16353,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16354,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16355,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16356,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16357,b'Windows 10 Enterprise', ,huntress,microsoft-ad, 
a16358,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16360,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16361,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16362,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16363,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16364,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16365,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16366,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16368,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16369,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16370,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16371,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16372,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16373,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16374,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16375,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16376,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16377,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
a16378,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16379,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16380,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16381,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16382,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16383,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16384,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16385,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16387,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16388,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16389,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16390,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16391,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16392,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16394,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16395,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16396,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16397,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16398,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16400,b'Windows 11 Enterprise 22621', ,huntress,microsoft-ad,sentinelone
a16401,b'Windows 11 Enterprise 22621', ,huntress,microsoft-ad,sentinelone
a16402,b'Windows 10 Enterprise', , ,microsoft-ad, 
a16403,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16404,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16405,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16406,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16407,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16408,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
a16409,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
attm-tech-1,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
axtest-sql2,b'Windows Server 2012 Standard 9200',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
axtest-sql3,b'Windows Server 2016 Standard 14393',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
axtest-tse1,b'Windows Server 2019 Standard 17763',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
citrix-con,b'Windows Server 2012 R2 Standard 9600',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
citrix01,b'Windows Server 2016 Standard 14393',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
citrix02,b'Windows Server 2016 Standard 14393',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
corpsupport1,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
desktop-77ihq7h,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
e42995,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
esx01,b'VMware ESXi 6.7.0',cybercns-sec-vm, ,microsoft-ad, 
esx02,b'VMware ESXi 6.7.0',cybercns-sec-vm, ,microsoft-ad, 
esx03,b'VMware ESXi 6.7.0',cybercns-sec-vm, ,microsoft-ad, 
esx04,b'VMware ESXi 6.7.0',cybercns-sec-vm, ,microsoft-ad, 
hayward-dc,b'Windows Server 2016 Standard 14393',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
hayward-nvr,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
home-laptop,b'Windows 11 Home 22621',cybercns-sec-vm,huntress, ,sentinelone
lab-server1,b'Windows Server 2019 Standard 17763', ,huntress,microsoft-ad,sentinelone
mharn1,b'Windows 10 Enterprise', , ,microsoft-ad, 
netapp1,b'OnTap', , ,microsoft-ad, 
netapp2,b'OnTap', , ,microsoft-ad, 
pleiades,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
reno-dc,b'Windows Server 2016 Standard 14393', ,huntress,microsoft-ad,sentinelone
rpssj1,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
rpssj2,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
rpssjnet,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
sac-nvr,b'Windows 10 Enterprise 2016 LTSB 14393', ,huntress,microsoft-ad,sentinelone
sacramento-dc,b'Windows Server 2016 Standard 14393',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
sea-hyperv,b'Hyper-V Server 17763', ,huntress,microsoft-ad,sentinelone
seattle-dc,b'Windows Server 2016 Standard 14393', ,huntress,microsoft-ad,sentinelone
securityassessment,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
sj-1099,b'Windows 10 Enterprise 19044', ,huntress,microsoft-ad,sentinelone
sjamag1,b'Windows 10 Enterprise 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
sjax-adfs,b'Windows Server 2012 Standard 9200',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
